,,Daunel:LFHD,,,Daunel:RFHD,,,Daunel:LBHD,,,Daunel:RBHD,,,Daunel:C7,,,Daunel:T10,,,Daunel:CLAV,,,Daunel:STRN,,,Daunel:RBAK,,,Daunel:LSHO,,,Daunel:LUPA,,,Daunel:LELB,,,Daunel:LFRM,,,Daunel:LWRA,,,Daunel:LWRB,,,Daunel:LFIN,,,Daunel:RSHO,,,Daunel:RUPA,,,Daunel:RELB,,,Daunel:RFRM,,,Daunel:RWRA,,,Daunel:RWRB,,,Daunel:RFIN,,,Daunel:LASI,,,Daunel:RASI,,,Daunel:LPSI,,,Daunel:RPSI,,,Daunel:LTHI,,,Daunel:LKNE,,,Daunel:LTIB,,,Daunel:LANK,,,Daunel:LHEE,,,Daunel:LTOE,,,Daunel:RTHI,,,Daunel:RKNE,,,Daunel:RTIB,,,Daunel:RANK,,,Daunel:RHEE,,,Daunel:RTOE,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
869,0,925.394,-1025.73,1797.36,1054.33,-1106.48,1816.62,880.278,-1150.96,1747.98,1001.83,-1208.34,1746.35,973.646,-1222.1,1592.87,994.062,-1302.51,1335.52,1008.87,-1061.39,1492.25,1022.11,-1033.49,1385.48,1063.52,-1294.97,1513.98,840.521,-1140.51,1549.93,745.527,-1199.76,1316.89,774.407,-1225.79,1155.63,729.856,-1178.49,1075.58,752.725,-1076.02,919.708,727.416,-1143.68,936.628,724.572,-1095.12,834.677,1176.27,-1168.96,1583.83,1272.99,-1227.87,1368.26,1249.74,-1281.09,1233.23,,,,1312.67,-1137.32,996.767,1309.31,-1224.38,993.996,1347.32,-1169.7,893.369,879.39,-1101.31,1061.75,1196.41,-1148.12,1061.4,958.729,-1319.78,1157.11,1036.27,-1329.4,1163.63,856.008,-1156.92,800.78,888.248,-1175.11,517.081,884.821,-1183.78,362.953,907.62,-1178.87,122.451,943.03,-1276.05,114.638,937.379,-1094.64,103.61,1222.38,-1192.19,868.609,1189.33,-1206.69,608.403,1204.11,-1230.24,451.506,1196.59,-1242.99,195.655,1145.86,-1314.04,249.436,1183.29,-1192.94,135.635
870,0,924.908,-1026.27,1797.59,1053.82,-1107.15,1816.69,879.709,-1151.43,1747.97,1001.25,-1208.82,1746.25,973.153,-1222.31,1592.81,993.683,-1302.54,1335.46,1008.33,-1061.5,1492.29,1021.59,-1033.62,1385.48,1063.02,-1295.09,1513.89,840.001,-1140.69,1549.89,745.083,-1199.7,1316.79,773.977,-1225.6,1155.51,729.492,-1178.11,1075.49,752.385,-1075.41,919.69,727.043,-1143.11,936.584,724.253,-1094.45,834.699,1175.75,-1169.14,1583.87,1272.51,-1227.83,1368.24,1249.3,-1280.96,1233.16,,,,1312.27,-1136.9,996.904,1308.89,-1223.97,994.001,1346.99,-1169.23,893.51,878.888,-1101.47,1061.76,1195.99,-1147.79,1061.41,958.461,-1319.88,1157.1,1036.05,-1329.38,1163.6,855.713,-1157.11,800.797,888.07,-1175.16,517.067,884.725,-1183.79,362.904,907.596,-1178.87,122.471,943.007,-1276.08,114.648,937.384,-1094.63,103.617,1222.08,-1192.1,868.658,1189.1,-1206.75,608.427,1203.96,-1230.31,451.522,1196.63,-1242.84,195.782,1145.82,-1314.1,249.425,1183.28,-1192.96,135.644
871,0,924.454,-1026.78,1797.77,1053.28,-1107.73,1816.67,879.221,-1151.82,1747.97,1000.72,-1209.29,1746.12,972.658,-1222.52,1592.77,993.341,-1302.57,1335.4,1007.82,-1061.65,1492.33,1021.12,-1033.76,1385.51,1062.58,-1295.18,1513.79,839.474,-1140.86,1549.85,744.634,-1199.61,1316.64,773.589,-1225.35,1155.36,729.104,-1177.72,1075.38,752.075,-1074.83,919.738,726.651,-1142.52,936.485,723.931,-1093.73,834.719,1175.22,-1169.28,1583.85,1271.94,-1227.81,1368.16,1248.89,-1280.73,1233.08,,,,1311.87,-1136.43,996.975,1308.56,-1223.55,993.965,1346.63,-1168.63,893.5,878.38,-1101.65,1061.73,1195.56,-1147.55,1061.39,958.233,-1320.01,1157.07,1035.86,-1329.36,1163.58,855.453,-1157.3,800.799,887.939,-1175.22,517.091,884.57,-1183.82,362.913,907.557,-1178.88,122.465,943.009,-1276.08,114.62,937.387,-1094.66,103.596,1221.71,-1191.95,868.631,1188.87,-1206.86,608.436,1203.8,-1230.45,451.563,1196.57,-1242.87,195.807,1145.77,-1314.17,249.387,1183.26,-1192.97,135.658
872,0,924.04,-1027.29,1797.92,1052.81,-1108.23,1816.73,878.747,-1152.19,1747.97,1000.21,-1209.72,1746,972.185,-1222.72,1592.72,992.989,-1302.62,1335.38,1007.29,-1061.82,1492.37,1020.6,-1033.91,1385.52,1062.19,-1295.26,1513.74,838.973,-1141.03,1549.83,744.195,-1199.52,1316.52,773.194,-1225.14,1155.28,728.741,-1177.36,1075.33,751.799,-1074.27,919.831,726.329,-1141.97,936.446,723.598,-1093.05,834.758,1174.66,-1169.46,1583.86,1271.5,-1227.7,1368.1,1248.52,-1280.55,1233.02,,,,1311.54,-1135.94,997.077,1308.21,-1223,993.966,1346.32,-1167.98,893.595,877.87,-1101.83,1061.75,1195.13,-1147.38,1061.36,958.007,-1320.12,1157.06,1035.66,-1329.29,1163.59,855.21,-1157.5,800.802,887.73,-1175.22,517.044,884.481,-1183.81,362.87,907.556,-1178.9,122.468,943.025,-1276.07,114.604,937.4,-1094.65,103.609,1221.34,-1191.81,868.613,1188.61,-1207.01,608.459,1203.65,-1230.59,451.611,1196.47,-1243.04,195.735,1145.72,-1314.25,249.377,1183.23,-1193,135.676
873,0,923.659,-1027.71,1798.08,1052.39,-1108.72,1816.76,878.256,-1152.56,1747.99,999.777,-1210.1,1745.88,971.747,-1222.93,1592.66,992.669,-1302.7,1335.34,1006.78,-1061.98,1492.35,1020.07,-1034.1,1385.5,1061.82,-1295.38,1513.69,838.492,-1141.22,1549.83,743.786,-1199.45,1316.39,772.817,-1224.96,1155.17,728.343,-1176.99,1075.25,751.525,-1073.73,919.895,726.01,-1141.46,936.435,723.314,-1092.36,834.796,1174.23,-1169.5,1583.87,1271.19,-1227.53,1368.1,1248.2,-1280.35,1232.94,,,,1311.18,-1135.49,997.134,1307.9,-1222.44,993.962,1345.97,-1167.24,893.606,877.378,-1102,1061.78,1194.78,-1147.21,1061.32,957.786,-1320.24,1157.07,1035.53,-1329.23,1163.58,854.986,-1157.67,800.777,887.559,-1175.27,517.027,884.361,-1183.86,362.858,907.546,-1178.85,122.43,943.049,-1276.05,114.596,937.397,-1094.66,103.607,1221.01,-1191.77,868.632,1188.34,-1207.18,608.468,1203.49,-1230.74,451.65,1196.5,-1242.91,195.834,1145.66,-1314.31,249.319,1183.21,-1193,135.682
874,0,923.231,-1028.13,1798.24,1052.02,-1109.19,1816.75,877.809,-1152.92,1748,999.325,-1210.46,1745.78,971.322,-1223.18,1592.59,992.39,-1302.77,1335.29,1006.3,-1062.18,1492.33,1019.56,-1034.26,1385.55,1061.46,-1295.5,1513.64,838.046,-1141.44,1549.81,743.399,-1199.42,1316.29,772.429,-1224.74,1154.99,727.96,-1176.7,1075.16,751.194,-1073.23,919.949,725.664,-1140.94,936.396,723.025,-1091.7,834.794,1173.79,-1169.56,1583.89,1270.84,-1227.38,1368.09,1247.9,-1280.11,1232.84,,,,1310.82,-1134.86,997.182,1307.61,-1221.88,993.924,1345.61,-1166.56,893.669,876.924,-1102.2,1061.77,1194.4,-1147.05,1061.29,957.605,-1320.37,1157.07,1035.37,-1329.22,1163.55,854.795,-1157.9,800.79,887.363,-1175.33,516.978,884.262,-1183.94,362.809,907.539,-1178.88,122.4,943.046,-1276.07,114.565,937.376,-1094.65,103.616,1220.68,-1191.77,868.607,1188.08,-1207.38,608.443,1203.33,-1230.93,451.67,1196.43,-1242.95,195.844,1145.57,-1314.39,249.266,1183.18,-1193.02,135.674
875,0,922.837,-1028.49,1798.34,1051.66,-1109.58,1816.74,877.371,-1153.26,1748.05,998.902,-1210.8,1745.69,970.937,-1223.38,1592.55,992.13,-1302.87,1335.25,1005.82,-1062.39,1492.37,1019.05,-1034.42,1385.57,1061.15,-1295.6,1513.57,837.626,-1141.68,1549.81,743.008,-1199.46,1316.19,772.071,-1224.53,1154.83,727.622,-1176.4,1075.05,750.854,-1072.7,920.019,725.31,-1140.46,936.394,722.735,-1091.05,834.792,1173.38,-1169.62,1583.86,1270.5,-1227.19,1368.05,1247.63,-1279.88,1232.76,,,,1310.5,-1134.26,997.29,1307.33,-1221.31,993.887,1345.34,-1165.85,893.737,876.494,-1102.39,1061.81,1194.01,-1146.87,1061.24,957.431,-1320.53,1157.08,1035.23,-1329.19,1163.56,854.564,-1158.17,800.821,887.163,-1175.44,516.998,884.141,-1184,362.786,907.52,-1178.88,122.391,943.043,-1276.08,114.55,937.329,-1094.67,103.615,1220.4,-1191.78,868.585,1187.83,-1207.62,608.47,1203.19,-1231.14,451.711,1196.32,-1243.16,195.793,1145.52,-1314.5,249.198,1183.09,-1193.23,135.53
876,0,922.488,-1028.76,1798.49,1051.31,-1109.93,1816.71,877.011,-1153.56,1748.08,998.484,-1211.12,1745.63,970.592,-1223.58,1592.5,991.898,-1302.95,1335.21,1005.34,-1062.56,1492.37,1018.57,-1034.57,1385.55,1060.88,-1295.71,1513.51,837.234,-1141.97,1549.79,742.613,-1199.48,1316.07,771.709,-1224.36,1154.69,727.283,-1176.2,1074.99,750.512,-1072.23,920.082,725.031,-1140.02,936.346,722.44,-1090.46,834.839,1172.99,-1169.63,1583.84,1270.19,-1226.96,1368,1247.4,-1279.55,1232.66,,,,1310.13,-1133.6,997.341,1307.07,-1220.67,993.875,1345.02,-1165.09,893.766,876.046,-1102.56,1061.8,1193.67,-1146.7,1061.25,957.254,-1320.69,1157.1,1035.1,-1329.15,1163.55,854.37,-1158.41,800.827,886.969,-1175.53,516.984,884.091,-1184.08,362.765,907.482,-1178.88,122.388,942.988,-1276.09,114.542,937.325,-1094.66,103.623,1220.13,-1191.75,868.625,1187.68,-1207.9,608.55,1203.05,-1231.36,451.726,1196.29,-1243.2,195.786,1145.43,-1314.62,249.195,1183.16,-1193.07,135.688
877,0,922.209,-1029.05,1798.56,1050.99,-1110.26,1816.66,876.655,-1153.81,1748.12,998.131,-1211.4,1745.57,970.286,-1223.78,1592.43,991.667,-1303.06,1335.18,1004.86,-1062.71,1492.34,1018.08,-1034.75,1385.52,1060.65,-1295.8,1513.44,836.818,-1142.32,1549.79,742.29,-1199.58,1315.95,771.396,-1224.27,1154.57,727.003,-1175.99,1074.92,750.186,-1071.76,920.156,724.733,-1139.67,936.324,722.112,-1089.89,834.843,1172.62,-1169.67,1583.8,1269.89,-1226.69,1367.94,1247.2,-1279.17,1232.52,,,,1309.73,-1132.91,997.359,1306.78,-1220,993.795,1344.68,-1164.26,893.747,875.643,-1102.75,1061.81,1193.36,-1146.54,1061.26,957.115,-1320.84,1157.08,1034.96,-1329.14,1163.54,854.119,-1158.67,800.881,886.735,-1175.67,516.992,883.911,-1184.02,362.684,907.459,-1178.91,122.381,942.968,-1276.1,114.525,937.303,-1094.69,103.591,1219.87,-1191.73,868.594,1187.49,-1208.15,608.572,1202.89,-1231.72,451.817,1196.29,-1243.25,195.834,1145.39,-1314.75,249.156,1183.12,-1193.3,135.57
878,0,921.899,-1029.34,1798.67,1050.69,-1110.56,1816.63,876.323,-1154.02,1748.16,997.799,-1211.64,1745.5,969.977,-1224,1592.37,991.489,-1303.12,1335.11,1004.41,-1062.89,1492.31,1017.62,-1034.89,1385.51,1060.42,-1295.9,1513.35,836.44,-1142.67,1549.76,741.952,-1199.75,1315.84,771.123,-1224.23,1154.41,726.722,-1175.85,1074.82,749.852,-1071.35,920.253,724.452,-1139.3,936.312,721.801,-1089.38,834.863,1172.28,-1169.68,1583.77,1269.63,-1226.41,1367.84,1247.04,-1278.76,1232.38,,,,1309.41,-1132.27,997.403,1306.54,-1219.33,993.698,1344.41,-1163.51,893.817,875.275,-1102.86,1061.77,1193.05,-1146.42,1061.22,956.985,-1320.97,1157.08,1034.87,-1329.15,1163.52,853.91,-1158.87,800.853,886.559,-1175.79,516.958,883.899,-1184.22,362.662,907.421,-1178.95,122.378,942.934,-1276.14,114.512,937.281,-1094.7,103.62,1219.66,-1191.66,868.53,1187.27,-1208.41,608.555,1202.82,-1231.98,451.846,1196.29,-1243.32,195.855,1145.36,-1314.88,249.11,1183.12,-1193.33,135.593
879,0,921.629,-1029.58,1798.72,1050.44,-1110.76,1816.58,876.015,-1154.22,1748.18,997.483,-1211.84,1745.46,969.686,-1224.19,1592.32,991.32,-1303.21,1335.06,1004,-1063.04,1492.31,1017.32,-1035.1,1385.55,1060.23,-1296,1513.28,836.1,-1143.01,1549.72,741.645,-1199.96,1315.74,770.88,-1224.22,1154.27,726.507,-1175.76,1074.77,749.591,-1071.01,920.283,724.135,-1138.93,936.279,721.491,-1088.88,834.922,1171.96,-1169.65,1583.74,1269.4,-1226.11,1367.79,1246.87,-1278.4,1232.24,,,,1309,-1131.59,997.371,1306.33,-1218.7,993.641,1344.12,-1162.65,893.771,874.929,-1103.01,1061.78,1192.58,-1146.51,1061.01,956.872,-1321.04,1157.05,1034.78,-1329.13,1163.48,853.693,-1159.05,800.874,886.36,-1175.96,516.959,883.695,-1184.2,362.604,907.374,-1178.94,122.374,942.912,-1276.14,114.485,937.274,-1094.71,103.628,1219.47,-1191.64,868.497,1187.12,-1208.67,608.567,1202.72,-1232.25,451.843,1196.27,-1243.39,195.87,1145.38,-1315.02,249.096,1183.14,-1193.36,135.566
880,0,921.359,-1029.82,1798.74,1050.18,-1110.99,1816.53,875.693,-1154.46,1748.24,997.212,-1212,1745.42,969.421,-1224.42,1592.23,991.171,-1303.33,1335.03,1003.55,-1063.19,1492.3,1016.73,-1035.21,1385.45,1060.09,-1296.08,1513.23,835.77,-1143.38,1549.66,741.359,-1200.23,1315.65,770.649,-1224.25,1154.13,726.247,-1175.69,1074.66,749.288,-1070.71,920.348,723.846,-1138.66,936.248,721.233,-1088.46,834.992,1171.66,-1169.58,1583.69,1269.08,-1225.82,1367.67,1246.75,-1278.06,1232.12,,,,1308.64,-1130.94,997.4,1306.09,-1218.02,993.564,1343.89,-1161.86,893.83,874.596,-1103.15,1061.79,1192.34,-1146.42,1061,956.736,-1321.14,1157.05,1034.63,-1329.13,1163.47,853.487,-1159.24,800.886,886.148,-1176.14,516.974,883.55,-1184.47,362.647,907.353,-1178.96,122.359,942.886,-1276.19,114.458,937.237,-1094.72,103.606,1219.29,-1191.65,868.438,1186.93,-1208.89,608.559,1202.69,-1232.41,451.867,1196.27,-1243.45,195.905,1145.43,-1315.16,249.074,1183.17,-1193.39,135.556
881,0,921.105,-1030.01,1798.76,1049.95,-1111.19,1816.49,875.449,-1154.66,1748.27,996.935,-1212.2,1745.38,969.215,-1224.61,1592.16,991.072,-1303.44,1334.98,1003.11,-1063.32,1492.3,1016.29,-1035.38,1385.46,1060,-1296.14,1513.17,835.466,-1143.74,1549.66,741.145,-1200.57,1315.57,770.451,-1224.35,1154.01,726.003,-1175.7,1074.6,749.019,-1070.5,920.424,723.576,-1138.42,936.215,720.966,-1088.11,835.054,1171.34,-1169.59,1583.64,1268.88,-1225.53,1367.62,1246.62,-1277.72,1232.03,,,,1308.35,-1130.31,997.481,1305.83,-1217.34,993.495,1343.62,-1161.03,893.822,874.284,-1103.28,1061.79,1192.04,-1146.38,1061,956.575,-1321.22,1157.04,1034.51,-1329.14,1163.45,853.309,-1159.42,800.901,885.943,-1176.36,516.952,883.381,-1184.49,362.585,907.3,-1178.98,122.342,942.872,-1276.2,114.42,937.24,-1094.71,103.597,1219.1,-1191.66,868.444,1186.81,-1209.12,608.593,1202.6,-1232.66,451.904,1196.28,-1243.51,195.907,1145.46,-1315.29,249.065,1183.19,-1193.43,135.568
882,0,920.879,-1030.19,1798.78,1049.73,-1111.35,1816.45,875.201,-1154.82,1748.31,996.672,-1212.39,1745.35,969.002,-1224.84,1592.11,990.964,-1303.54,1334.96,1002.69,-1063.49,1492.26,1015.85,-1035.51,1385.46,1059.89,-1296.24,1513.11,835.155,-1144.13,1549.64,740.963,-1200.94,1315.55,770.311,-1224.48,1153.89,725.71,-1175.78,1074.49,748.806,-1070.33,920.507,723.352,-1138.26,936.189,720.686,-1087.84,835.132,1171.09,-1169.53,1583.62,1268.72,-1225.17,1367.54,1246.47,-1277.4,1231.95,,,,1308.07,-1129.71,997.516,1305.63,-1216.66,993.432,1343.29,-1160.21,893.744,873.971,-1103.39,1061.83,1191.77,-1146.31,1060.96,956.438,-1321.29,1157.03,1034.4,-1329.12,1163.43,852.97,-1159.88,801.063,885.782,-1176.57,516.918,883.24,-1184.61,362.558,907.287,-1178.98,122.332,942.85,-1276.21,114.382,937.221,-1094.73,103.608,1218.9,-1191.78,868.45,1186.7,-1209.34,608.591,1202.53,-1232.91,451.924,1196.24,-1243.6,195.909,1145.48,-1315.41,249.038,1183.16,-1193.49,135.565
883,0,920.632,-1030.36,1798.78,1049.51,-1111.48,1816.42,874.976,-1155,1748.38,996.439,-1212.58,1745.36,968.821,-1225.06,1592.09,990.853,-1303.67,1334.94,1002.3,-1063.65,1492.28,1015.42,-1035.67,1385.49,1059.8,-1296.32,1513.05,834.862,-1144.51,1549.61,740.785,-1201.31,1315.45,770.182,-1224.65,1153.78,725.504,-1175.87,1074.39,748.57,-1070.23,920.596,723.142,-1138.17,936.172,720.446,-1087.64,835.186,1170.83,-1169.48,1583.58,1268.51,-1224.78,1367.44,1246.35,-1277,1231.82,,,,1307.73,-1129.01,997.505,1305.43,-1216.04,993.384,1342.72,-1159.19,893.428,873.715,-1103.55,1061.8,1191.57,-1146.26,1060.95,956.255,-1321.41,1157.07,1034.22,-1329.17,1163.43,852.776,-1160.1,801.101,885.639,-1176.74,516.872,883.101,-1184.8,362.541,907.27,-1178.99,122.324,942.819,-1276.24,114.367,937.186,-1094.73,103.628,1218.71,-1191.87,868.486,1186.56,-1209.55,608.598,1202.45,-1233.09,451.934,1196.26,-1243.66,195.911,1145.44,-1315.5,249.002,1183.16,-1193.54,135.542
884,0,920.413,-1030.53,1798.78,1049.33,-1111.58,1816.38,874.733,-1155.2,1748.46,996.241,-1212.72,1745.38,968.65,-1225.25,1592.06,990.767,-1303.78,1334.92,1001.92,-1063.81,1492.27,1014.97,-1035.83,1385.48,1059.74,-1296.39,1513.01,834.597,-1144.9,1549.6,740.625,-1201.72,1315.38,770.047,-1224.89,1153.7,725.378,-1176.05,1074.33,748.303,-1070.21,920.677,722.959,-1138.2,936.132,720.192,-1087.57,835.219,1170.61,-1169.43,1583.59,1268.37,-1224.46,1367.38,1246.22,-1276.62,1231.73,,,,1307.42,-1128.33,997.506,1305.12,-1215.26,993.377,1342.48,-1158.4,893.553,873.432,-1103.69,1061.81,1191.26,-1146.24,1060.92,956.108,-1321.53,1157.09,1034.1,-1329.23,1163.43,852.624,-1160.32,801.088,885.476,-1176.96,516.91,882.971,-1184.96,362.553,907.228,-1179.04,122.341,942.76,-1276.33,114.435,937.173,-1094.72,103.608,1218.51,-1191.87,868.521,1186.41,-1209.75,608.585,1202.34,-1233.29,451.844,1196.21,-1243.76,195.933,1145.38,-1315.63,249.005,1183.15,-1193.55,135.601
885,0,920.215,-1030.66,1798.75,1049.15,-1111.68,1816.33,874.573,-1155.35,1748.5,996.075,-1212.84,1745.38,968.532,-1225.44,1592.05,990.701,-1303.88,1334.9,1001.61,-1063.93,1492.28,1014.58,-1036,1385.43,1059.71,-1296.45,1512.97,834.361,-1145.27,1549.59,740.472,-1202.1,1315.3,769.904,-1225.14,1153.64,725.184,-1176.3,1074.27,748.013,-1070.27,920.727,722.826,-1138.34,936.145,719.958,-1087.6,835.224,1170.41,-1169.34,1583.59,1268.25,-1224.14,1367.32,1246.15,-1276.18,1231.59,,,,1307.07,-1127.72,997.547,1304.9,-1214.59,993.282,1342.16,-1157.67,893.543,873.185,-1103.83,1061.78,1191.18,-1146.03,1061.03,955.971,-1321.65,1157.11,1034.01,-1329.28,1163.43,852.552,-1160.44,801.034,885.358,-1177.16,516.88,882.971,-1185.26,362.569,907.246,-1179.04,122.312,942.732,-1276.35,114.43,937.143,-1094.74,103.609,1218.33,-1191.94,868.52,1186.3,-1209.92,608.601,1202.35,-1233.37,451.924,1196.23,-1243.81,195.947,1145.35,-1315.74,248.971,1183.17,-1193.62,135.577
886,0,920.037,-1030.78,1798.74,1048.99,-1111.74,1816.27,874.438,-1155.48,1748.53,995.936,-1212.95,1745.38,968.442,-1225.61,1592.05,990.632,-1303.98,1334.9,1001.32,-1064.08,1492.27,1014.24,-1036.14,1385.41,1059.7,-1296.48,1512.94,834.128,-1145.58,1549.57,740.306,-1202.47,1315.26,769.815,-1225.41,1153.57,725.056,-1176.62,1074.24,747.746,-1070.38,920.744,722.611,-1138.5,936.121,719.756,-1087.7,835.231,1170.23,-1169.23,1583.56,1268.14,-1223.8,1367.27,1246.08,-1275.79,1231.47,,,,1306.71,-1127.08,997.523,1304.7,-1213.95,993.222,1341.88,-1156.89,893.527,872.942,-1103.95,1061.79,1190.92,-1146,1060.98,955.807,-1321.81,1157.14,1033.9,-1329.37,1163.46,852.354,-1160.81,801.103,885.237,-1177.35,516.873,882.859,-1185.43,362.574,907.197,-1179.05,122.317,942.742,-1276.33,114.326,937.137,-1094.75,103.603,1218.11,-1192.01,868.495,1186.19,-1210.05,608.592,1202.2,-1233.52,451.863,1196.2,-1243.86,195.944,1145.32,-1315.81,248.947,1183.15,-1193.66,135.541
887,0,919.861,-1030.9,1798.73,1048.87,-1111.79,1816.2,874.287,-1155.64,1748.57,995.802,-1213.05,1745.37,968.341,-1225.78,1592.03,990.612,-1304.02,1334.88,1001.02,-1064.22,1492.23,1013.93,-1036.28,1385.38,1059.7,-1296.53,1512.91,833.934,-1145.91,1549.55,740.193,-1202.83,1315.23,769.757,-1225.68,1153.53,724.922,-1176.92,1074.2,747.483,-1070.57,920.82,722.467,-1138.76,936.104,719.578,-1087.88,835.223,1170.05,-1169.15,1583.53,1268.05,-1223.49,1367.24,1246.05,-1275.43,1231.38,,,,1306.38,-1126.45,997.473,1304.49,-1213.34,993.134,1341.58,-1156.14,893.481,872.677,-1104.1,1061.81,1190.74,-1145.95,1061,955.689,-1321.92,1157.18,1033.81,-1329.4,1163.48,852.302,-1160.94,801.03,885.128,-1177.53,516.89,882.824,-1185.57,362.592,907.196,-1179.09,122.306,942.756,-1276.38,114.305,937.129,-1094.77,103.62,1217.95,-1192.04,868.51,1186.08,-1210.16,608.581,1202.23,-1233.58,451.968,1196.18,-1243.92,195.922,1145.32,-1315.9,248.926,1183.08,-1193.72,135.484
888,0,919.711,-1031.02,1798.71,1048.77,-1111.85,1816.13,874.143,-1155.78,1748.6,995.679,-1213.14,1745.35,968.26,-1225.92,1591.99,990.574,-1304.14,1334.85,1000.74,-1064.36,1492.18,1013.61,-1036.42,1385.34,1059.71,-1296.58,1512.88,833.767,-1146.23,1549.53,740.075,-1203.2,1315.19,769.699,-1225.95,1153.48,724.869,-1177.32,1074.23,747.289,-1070.84,920.822,722.336,-1139.07,936.112,719.395,-1088.17,835.198,1169.91,-1169.05,1583.5,1267.94,-1223.18,1367.16,1246.03,-1275.14,1231.33,,,,1306.05,-1125.85,997.532,1304.29,-1212.8,993.097,1341.27,-1155.39,893.481,872.414,-1104.3,1061.81,1190.5,-1145.94,1060.98,955.575,-1322.04,1157.19,1033.71,-1329.49,1163.48,852.185,-1161.19,801.058,885.024,-1177.68,516.908,882.746,-1185.68,362.602,907.188,-1179.11,122.296,942.756,-1276.4,114.325,937.115,-1094.78,103.622,1217.83,-1192.01,868.495,1185.98,-1210.24,608.606,1202.07,-1233.65,451.839,1196.14,-1243.93,195.881,1145.25,-1315.93,248.891,1183.09,-1193.76,135.506
889,0,919.625,-1031.07,1798.71,1048.66,-1111.92,1816.04,874.102,-1155.91,1748.63,995.597,-1213.21,1745.32,968.191,-1226.05,1591.98,990.549,-1304.26,1334.85,1000.46,-1064.53,1492.11,1013.34,-1036.53,1385.32,1059.74,-1296.6,1512.86,833.607,-1146.52,1549.54,739.961,-1203.61,1315.2,769.628,-1226.31,1153.46,724.733,-1177.69,1074.19,747.083,-1071.19,920.844,722.2,-1139.46,936.106,719.217,-1088.54,835.21,1169.8,-1168.94,1583.48,1267.87,-1222.9,1367.13,1246.01,-1274.85,1231.25,,,,1305.73,-1125.31,997.479,1304.1,-1212.24,993.029,1340.96,-1154.77,893.447,872.154,-1104.5,1061.8,1190.3,-1145.9,1060.98,955.495,-1322.22,1157.2,1033.64,-1329.59,1163.47,852.069,-1161.45,801.073,884.97,-1177.81,516.935,882.634,-1185.62,362.543,907.186,-1179.12,122.298,942.763,-1276.4,114.319,937.115,-1094.78,103.612,1217.66,-1191.99,868.473,1185.84,-1210.27,608.593,1202.02,-1233.67,451.863,1196.14,-1243.95,195.909,1145.23,-1315.93,248.863,1183.05,-1193.81,135.46
890,0,919.484,-1031.19,1798.72,1048.58,-1112,1815.99,873.929,-1156.01,1748.62,995.493,-1213.28,1745.27,968.159,-1226.18,1591.98,990.512,-1304.44,1334.86,1000.23,-1064.66,1492.05,1013.04,-1036.63,1385.26,1059.77,-1296.64,1512.86,833.464,-1146.76,1549.54,739.872,-1204.04,1315.21,769.57,-1226.67,1153.42,724.617,-1178.12,1074.2,746.903,-1071.62,920.801,722.076,-1139.92,936.088,719.084,-1089,835.224,1169.68,-1168.84,1583.42,1267.81,-1222.62,1367.06,1245.99,-1274.57,1231.15,,,,1305.44,-1124.79,997.44,1303.94,-1211.74,992.918,1340.47,-1154.03,893.205,871.882,-1104.72,1061.82,1190.12,-1145.89,1060.96,955.38,-1322.4,1157.22,1033.59,-1329.69,1163.45,851.937,-1161.63,801.047,884.839,-1177.87,516.939,882.596,-1185.7,362.557,907.172,-1179.13,122.31,942.794,-1276.39,114.279,937.097,-1094.76,103.625,1217.49,-1192.01,868.485,1185.76,-1210.31,608.59,1202.01,-1233.66,451.884,1196.16,-1243.98,195.909,1145.2,-1315.94,248.826,1183.05,-1193.88,135.444
