,,Daunel:LFHD,,,Daunel:RFHD,,,Daunel:LBHD,,,Daunel:RBHD,,,Daunel:C7,,,Daunel:T10,,,Daunel:CLAV,,,Daunel:STRN,,,Daunel:RBAK,,,Daunel:LSHO,,,Daunel:LUPA,,,Daunel:LELB,,,Daunel:LFRM,,,Daunel:LWRA,,,Daunel:LWRB,,,Daunel:LFIN,,,Daunel:RSHO,,,Daunel:RUPA,,,Daunel:RELB,,,Daunel:RFRM,,,Daunel:RWRA,,,Daunel:RWRB,,,Daunel:RFIN,,,Daunel:LASI,,,Daunel:RASI,,,Daunel:LPSI,,,Daunel:RPSI,,,Daunel:LTHI,,,Daunel:LKNE,,,Daunel:LTIB,,,Daunel:LANK,,,Daunel:LHEE,,,Daunel:LTOE,,,Daunel:RTHI,,,Daunel:RKNE,,,Daunel:RTIB,,,Daunel:RANK,,,Daunel:RHEE,,,Daunel:RTOE,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
20,0,978.985,-1000.51,1768.58,1123.04,-1046,1794.92,963.949,-1139.2,1741.04,1095.19,-1167.21,1743.41,1052.75,-1213.38,1580.25,1059.63,-1303.75,1321.87,1066.88,-1057.95,1492.42,1077.72,-1028.52,1367.96,1145.03,-1281.72,1498.07,914.295,-1144.96,1543.05,797.976,-1237.64,1336.26,802.211,-1285.56,1177.07,757.357,-1241.94,1092.64,785.894,-1148.19,930.752,750.11,-1209.45,954.745,744.603,-1165.48,851.153,1249.48,-1146.65,1563.54,1354.4,-1152.56,1343.87,1345.28,-1177.74,1175.06,,,,1287.47,-953.796,1027.94,1330.55,-1021.28,994.008,1320.68,-922.584,927.07,943.749,-1100.29,1063,1250.69,-1175.02,1038.8,1000.46,-1327.07,1141.24,1077.47,-1341.46,1151.67,936.058,-1051.62,812.311,981.027,-977.712,538.835,984.047,-985.584,383.838,1012.77,-985.474,149.684,1041.46,-1080.83,131.108,1047.88,-902.705,142.118,1257.4,-1239.93,846.137,1211.94,-1274.71,584.764,1214.72,-1310.72,420.977,1176.39,-1353.42,167.708,1135.08,-1418.38,223.165,1164.09,-1300.9,133.125
21,0,977.889,-993.434,1767.28,1122.35,-1037.91,1793.81,963.936,-1132.23,1739.78,1095.41,-1159.28,1742.3,1053.28,-1205.95,1579.65,1060.58,-1297.6,1321.67,1066.8,-1050.84,1491.07,1077.62,-1021.88,1366.44,1145.98,-1274.26,1497.89,914.58,-1138.3,1542.05,798.818,-1233.35,1336.21,803.29,-1282.77,1177.73,757.591,-1240.9,1092.91,784.703,-1149.44,929.464,749.483,-1210.56,954.534,743.147,-1168.31,850.336,1249.7,-1138.42,1562.75,1354.81,-1144.62,1343.27,1345.91,-1169.87,1174.18,,,,1285.63,-945.141,1028.92,1329.18,-1012.11,994.232,1318,-913.041,928.02,944.776,-1095.26,1062.66,1251.19,-1170.72,1037.89,1000.93,-1321.82,1141.22,1077.89,-1336.32,1151.78,936.868,-1046.12,812.488,982.22,-969.96,539.389,985.56,-974.073,384.181,1014.97,-968.161,150.075,1043.8,-1063.16,129.519,1050.16,-885.18,144.109,1257.89,-1237.25,845.701,1212.13,-1273.79,584.461,1215.04,-1310.33,420.872,1176.47,-1353.42,167.701,1135.18,-1418.19,223.238,1164.35,-1300.86,133.05
22,0,976.896,-985.926,1765.82,1121.57,-1029.51,1792.55,963.892,-1124.94,1738.42,1095.51,-1151.1,1741.16,1053.68,-1198.33,1578.94,1061.52,-1291.22,1321.46,1066.61,-1043.35,1489.65,1077.52,-1015.14,1364.89,1146.79,-1266.61,1497.6,914.75,-1131.36,1540.8,799.636,-1228.76,1336,804.303,-1279.85,1178.3,757.909,-1239.47,1093.07,783.661,-1150.34,928.164,748.859,-1211.37,954.37,741.901,-1170.76,849.419,1249.85,-1129.85,1561.81,1355.12,-1136.53,1342.48,1346.45,-1161.98,1173.22,,,,1283.86,-936.571,1029.66,1327.61,-1002.99,994.246,1315.53,-903.638,928.802,945.802,-1090.06,1062.27,1251.93,-1166.37,1036.98,1001.5,-1316.41,1141.16,1078.48,-1330.93,1151.77,937.656,-1040.31,812.628,983.439,-962.2,539.746,987.075,-962.477,384.655,1017.12,-950.756,150.633,1046.16,-1045.48,128.398,1052.14,-867.595,146.303,1258.39,-1234.24,845.201,1212.51,-1272.63,584.182,1215.32,-1309.82,420.799,1176.52,-1353.34,167.572,1135.22,-1417.94,223.312,1164.41,-1300.88,132.916
23,0,975.704,-978.297,1764.24,1120.72,-1020.79,1791.17,963.73,-1117.39,1737.02,1095.52,-1142.74,1739.98,1054.02,-1190.46,1578.19,1062.48,-1284.62,1321.12,1066.34,-1035.8,1488.08,1077.33,-1008.12,1363.14,1147.52,-1258.73,1497.23,914.886,-1124.18,1539.5,800.463,-1223.88,1335.67,805.293,-1276.56,1178.67,758.275,-1237.82,1093.17,782.763,-1150.98,926.757,748.447,-1211.8,954.093,740.843,-1172.94,848.532,1249.91,-1121.13,1560.82,1355.34,-1128.35,1341.67,1346.97,-1154.05,1172.23,,,,1282.33,-928.038,1030.29,1326.2,-994.038,994.171,1313.03,-894.428,929.358,946.814,-1084.61,1061.86,1253.13,-1161.74,1035.83,1002.22,-1310.56,1140.94,1079.13,-1325.38,1151.74,938.37,-1034.25,812.7,984.328,-953.982,540.202,988.346,-950.692,385.108,1019.1,-933.526,151.453,1048.77,-1027.6,127.097,1053.76,-849.985,148.67,1259.01,-1230.93,844.578,1212.99,-1271.32,583.934,1215.6,-1309.25,420.657,1176.59,-1353.28,167.492,1135.29,-1417.62,223.359,1164.51,-1300.82,132.75
24,0,974.668,-970.218,1762.48,1119.81,-1011.83,1789.65,963.55,-1109.55,1735.51,1095.48,-1134.03,1738.72,1054.38,-1182.32,1577.22,1063.43,-1277.79,1320.64,1066.09,-1027.97,1486.38,1077.15,-1000.97,1361.32,1148.23,-1250.66,1496.87,914.941,-1116.85,1538.08,801.163,-1218.74,1335.19,806.223,-1272.98,1178.93,758.684,-1235.77,1093.04,782.059,-1151.29,925.367,748.11,-1211.82,953.738,739.966,-1174.68,847.502,1249.86,-1112.3,1559.78,1355.53,-1120.05,1340.78,1347.46,-1146.07,1171.16,,,,1280.73,-919.507,1030.69,1324.74,-985.155,993.948,1310.76,-885.274,929.732,947.985,-1079.01,1061.3,1253.91,-1156.63,1034.64,1003.04,-1304.68,1140.67,1079.83,-1319.57,1151.69,938.988,-1027.95,812.555,985.187,-945.657,540.594,989.518,-938.965,385.617,1020.92,-916.318,152.476,1051.14,-1009.77,126.23,1055.18,-832.586,151.219,1259.53,-1227.58,843.93,1213.29,-1269.88,583.549,1215.97,-1308.47,420.499,1176.65,-1353.18,167.364,1135.34,-1417.29,223.424,1164.64,-1300.72,132.529
25,0,973.34,-962.026,1760.57,1118.86,-1002.55,1788.01,963.29,-1101.45,1733.89,1095.35,-1125.1,1737.34,1054.65,-1173.94,1576.17,1064.42,-1270.77,1320.15,1065.81,-1020.02,1484.57,1077.01,-993.624,1359.35,1148.83,-1242.42,1496.5,914.977,-1109.25,1536.5,801.926,-1213.39,1334.56,807.296,-1269.02,1178.96,759.074,-1233.4,1092.83,781.434,-1151.14,923.854,747.851,-1211.45,953.263,739.275,-1175.99,846.422,1249.79,-1103.16,1558.69,1355.66,-1111.56,1339.82,1347.98,-1137.95,1170.06,,,,1279.21,-910.966,1030.86,1323.58,-976.339,993.594,1308.51,-876.361,929.839,949.093,-1073.13,1060.68,1254.69,-1151.43,1033.46,1003.78,-1298.6,1140.26,1080.65,-1313.59,1151.5,939.457,-1021.51,812.325,985.92,-937.117,540.947,990.613,-927.05,386.08,1022.64,-899.265,153.421,1053.54,-992.036,125.539,1056.5,-815.237,153.772,1260.04,-1223.99,843.215,1213.7,-1268.2,583.16,1216.31,-1307.6,420.342,1176.91,-1352.93,167.399,1135.47,-1416.94,223.566,1164.84,-1300.62,132.315
26,0,972.107,-953.561,1758.51,1117.78,-993.111,1786.22,962.877,-1093.13,1732.18,1095.12,-1115.81,1735.81,1054.78,-1165.42,1575.02,1065.39,-1263.64,1319.55,1065.55,-1011.83,1482.73,1076.96,-986.124,1357.32,1149.46,-1233.97,1495.97,914.977,-1101.51,1534.81,802.659,-1207.82,1333.82,808.267,-1264.85,1178.88,759.551,-1230.65,1092.51,780.861,-1150.62,922.338,747.695,-1210.61,952.684,738.71,-1176.83,845.329,1249.72,-1093.89,1557.51,1355.86,-1103,1338.92,1348.46,-1129.74,1168.92,,,,1277.91,-902.491,1030.91,1322.38,-967.527,993.12,1306.44,-867.363,929.738,950.156,-1067.03,1059.9,1255.49,-1145.99,1032.16,1004.6,-1292.35,1139.79,1081.41,-1307.28,1151.15,939.772,-1014.72,811.892,986.498,-928.235,541.115,991.659,-915.085,386.65,1024.11,-882.387,154.597,1055.51,-974.693,125.201,1057.73,-798.134,156.353,1260.56,-1220.33,842.519,1214.25,-1266.37,582.795,1216.79,-1306.5,420.129,1177.08,-1352.74,167.253,1135.61,-1416.53,223.643,1165.05,-1300.49,132.037
27,0,970.754,-944.832,1756.33,1116.7,-983.458,1784.33,962.483,-1084.53,1730.32,1094.84,-1106.52,1734.25,1054.96,-1156.57,1573.65,1066.34,-1256.31,1318.94,1065.15,-1003.48,1480.65,1076.8,-978.468,1355.13,1150.03,-1225.25,1495.31,914.925,-1093.49,1532.99,803.396,-1201.96,1332.87,809.422,-1260.15,1178.52,760.086,-1227.58,1092.11,780.43,-1149.65,920.685,747.633,-1209.28,951.943,738.284,-1177.22,844.155,1249.58,-1084.35,1556.25,1356.06,-1094.18,1337.92,1348.99,-1121.4,1167.76,,,,1276.63,-893.952,1030.72,1321.3,-958.66,992.455,1304.47,-858.569,929.432,951.163,-1060.69,1058.96,1256.44,-1140.21,1030.79,1005.43,-1285.91,1139.28,1082.31,-1300.73,1150.7,940.136,-1007.76,811.478,987.152,-919.377,541.175,992.571,-903.03,387.225,1025.52,-865.568,155.786,1057.1,-957.529,125.088,1058.78,-781.234,158.637,1261.15,-1216.19,841.63,1214.71,-1264.27,582.398,1217.09,-1305.21,419.836,1177.29,-1352.45,167.21,1135.71,-1415.88,223.757,1165.32,-1300.34,131.774
28,0,969.332,-935.829,1754.01,1115.48,-973.505,1782.34,961.945,-1075.66,1728.35,1094.45,-1096.82,1732.52,1055.01,-1147.65,1572.33,1067.28,-1248.71,1318.17,1064.8,-995.053,1478.54,1076.67,-970.661,1352.91,1150.56,-1216.42,1494.66,914.799,-1085.36,1531.06,804.083,-1195.8,1331.81,810.297,-1255.36,1178.14,760.637,-1224.05,1091.46,780.181,-1148.25,918.846,747.672,-1207.59,951.07,738.039,-1176.91,842.879,1249.27,-1074.65,1554.93,1356.18,-1085.16,1336.89,1349.57,-1112.97,1166.66,,,,1275.48,-885.508,1030.3,1320.26,-949.801,991.664,1302.76,-849.822,929.037,952.017,-1053.93,1058,1257.26,-1134.19,1029.3,1006.2,-1279.16,1138.58,1083.03,-1293.98,1150.12,940.207,-1000.57,810.748,987.827,-910.029,541.388,993.314,-890.886,387.709,1026.53,-849.275,156.973,1058.46,-940.68,125.009,1059.74,-764.694,160.692,1261.67,-1211.79,840.719,1215.18,-1261.9,581.841,1217.31,-1303.9,419.573,1177.39,-1352.08,167.106,1135.76,-1415.22,223.889,1165.59,-1300.04,131.444
29,0,967.803,-926.629,1751.46,1114.2,-963.344,1780.2,961.358,-1066.63,1726.23,1093.99,-1086.84,1730.7,1054.99,-1138.6,1570.78,1068.19,-1240.92,1317.22,1064.4,-986.41,1476.27,1076.48,-962.673,1350.56,1151.05,-1207.47,1493.93,914.654,-1077.06,1528.96,804.849,-1189.5,1330.54,811.342,-1250.18,1177.53,761.257,-1220.14,1090.64,779.979,-1146.24,917.24,747.747,-1205.26,950.182,737.868,-1176.02,841.503,1249,-1064.77,1553.58,1356.4,-1075.89,1335.83,1350.34,-1104.29,1165.5,,,,1274.4,-876.89,1029.79,1319.5,-941.03,990.867,1301.03,-841,928.336,952.935,-1047.07,1056.86,1258.23,-1128,1027.84,1006.96,-1272.21,1137.71,1083.76,-1286.85,1149.32,940.303,-993.102,809.741,988.517,-900.242,541.57,994.024,-878.576,388.198,1027.48,-833.306,158.064,1059.46,-924.359,124.963,1060.56,-748.607,162.588,1262.44,-1207.03,839.744,1215.54,-1259.26,581.254,1217.49,-1302.37,419.281,1177.45,-1351.67,166.983,1135.73,-1414.54,224.25,1165.79,-1299.69,130.946
30,0,966.329,-917.278,1748.77,1112.8,-953.031,1777.95,960.7,-1057.36,1724,1093.44,-1076.85,1728.86,1054.95,-1129.35,1569.15,1069.12,-1232.98,1316.25,1063.91,-977.598,1473.95,1076.24,-954.516,1348.14,1151.51,-1198.27,1493.01,914.46,-1068.52,1526.78,805.515,-1182.85,1329.12,812.435,-1244.63,1176.65,761.989,-1215.92,1089.68,779.87,-1143.63,915.518,748.039,-1202.62,949.084,737.781,-1174.59,840.053,1248.66,-1054.71,1552.11,1356.65,-1066.47,1334.73,1351.15,-1095.53,1164.37,,,,1273.34,-868.391,1029.01,1318.59,-932.071,989.833,1299.5,-832.183,927.512,953.696,-1039.71,1055.52,1259.05,-1121.39,1026.16,1007.76,-1264.97,1136.73,1084.38,-1279.56,1148.44,940.528,-985.714,808.571,989.02,-890.283,541.622,994.555,-866.365,388.459,1028.11,-817.781,159.017,1060.19,-908.5,124.8,1061.05,-733.01,164.44,1262.95,-1201.89,838.622,1215.83,-1256.26,580.603,1217.7,-1300.54,419.04,1177.51,-1351.09,166.966,1135.64,-1413.66,224.524,1166.01,-1299.21,130.487
31,0,964.651,-907.638,1746.02,1111.29,-942.48,1775.52,959.972,-1047.93,1721.72,1092.8,-1066.58,1726.88,1054.81,-1119.99,1567.4,1069.99,-1224.85,1315.1,1063.43,-968.68,1471.59,1076.01,-946.278,1345.68,1151.93,-1188.88,1491.93,914.225,-1059.88,1524.51,806.174,-1176.04,1327.57,813.434,-1238.78,1175.59,762.607,-1211.21,1088.48,779.858,-1140.59,913.613,748.254,-1199.32,947.824,737.792,-1172.59,838.441,1248.26,-1044.52,1550.59,1356.94,-1056.7,1333.58,1352.1,-1086.49,1163.18,,,,1272.52,-859.739,1028.09,1318.15,-923.051,988.699,1298.11,-823.331,926.514,954.597,-1032.2,1054.05,1259.86,-1114.62,1024.5,1008.58,-1257.28,1135.41,1085.06,-1271.96,1147.35,940.241,-977.61,807.359,989.553,-880.234,541.488,995.147,-854.345,388.612,1028.64,-802.813,159.689,1060.71,-893.11,124.549,1061.54,-718.185,166.129,1263.52,-1196.41,837.419,1215.96,-1252.87,579.755,1217.72,-1298.49,418.563,1177.59,-1350.37,166.96,1135.45,-1412.39,224.612,1166.19,-1298.81,130.035
32,0,963.067,-897.958,1743.05,1109.81,-931.789,1773.09,959.131,-1038.34,1719.3,1092.07,-1056.29,1724.85,1054.59,-1110.46,1565.51,1070.83,-1216.43,1313.78,1062.84,-959.622,1469.09,1075.76,-937.714,1343.13,1152.35,-1179.42,1490.81,913.928,-1051.06,1522.03,806.736,-1168.95,1325.82,814.607,-1232.48,1174.35,763.364,-1206.04,1087.09,779.819,-1136.85,911.649,748.556,-1195.47,946.336,737.956,-1169.93,836.759,1247.77,-1034.22,1549.01,1357.21,-1046.83,1332.43,1353.09,-1077.27,1161.97,,,,1271.66,-851.005,1026.96,1317.87,-914.012,987.631,1296.83,-814.454,925.374,955.552,-1024.34,1052.48,1260.7,-1107.52,1022.68,1009.41,-1249.41,1134.01,1085.7,-1264.12,1146.12,940.338,-969.407,806.185,989.943,-870.083,541.067,995.598,-842.693,388.51,1029.1,-788.398,160.227,1061.14,-878.48,124.195,1061.93,-703.764,167.377,1264.03,-1190.65,836.051,1216.23,-1249.24,578.883,1217.75,-1296.22,418.143,1177.49,-1349.8,166.818,1135.19,-1411.19,224.963,1166.27,-1298.46,129.707
33,0,961.409,-888.052,1739.97,1108.27,-920.959,1770.53,958.265,-1028.53,1716.81,1091.29,-1045.65,1722.7,1054.44,-1100.81,1563.55,1071.61,-1207.77,1312.36,1062.23,-950.364,1466.56,1075.53,-929.054,1340.52,1152.7,-1169.75,1489.57,913.562,-1042.11,1519.58,807.272,-1161.43,1323.85,815.578,-1225.89,1172.91,764.091,-1200.47,1085.58,779.926,-1132.64,909.654,749.046,-1191.23,944.834,738.099,-1166.61,834.941,1247.24,-1023.79,1547.33,1357.51,-1036.73,1331.24,1354.18,-1067.82,1160.78,,,,1271.02,-842.18,1025.7,1317.48,-904.818,986.269,1295.66,-805.523,923.92,956.485,-1016.14,1050.94,1261.69,-1100.25,1020.95,1010.18,-1241.24,1132.51,1086.38,-1256.04,1144.83,940.564,-960.858,805.09,990.263,-860.042,540.517,995.79,-831.201,388.237,1029.33,-774.609,160.409,1061.5,-864.26,123.523,1062.21,-689.938,168.324,1264.62,-1184.57,834.662,1216.54,-1245.32,578.028,1217.84,-1293.92,417.73,1177.72,-1349.13,166.961,1134.9,-1410.02,225.312,1166.4,-1298.1,129.331
34,0,959.715,-878.029,1736.89,1106.68,-909.895,1767.88,957.335,-1018.5,1714.28,1090.48,-1034.92,1720.52,1054.1,-1091,1561.41,1072.43,-1199.03,1310.82,1061.65,-940.895,1463.92,1075.25,-920.17,1337.88,1152.97,-1159.88,1488.17,913.165,-1033.01,1516.96,807.74,-1153.58,1321.75,816.58,-1218.88,1171.25,764.713,-1194.38,1083.8,780.252,-1127.89,907.449,749.374,-1186.13,942.992,738.454,-1162.71,832.915,1246.66,-1013.21,1545.64,1357.82,-1026.4,1330.03,1355.34,-1058.24,1159.57,,,,1270.51,-833.279,1024.22,1317.34,-895.64,984.821,1294.83,-796.485,922.373,957.391,-1007.64,1049.38,1262.47,-1092.66,1018.95,1010.93,-1232.84,1130.93,1087.06,-1247.62,1143.39,940.843,-951.874,803.878,990.579,-850.165,539.715,995.981,-819.911,387.738,1029.5,-761.474,160.396,1061.65,-850.813,122.704,1062.29,-676.894,168.898,1265.15,-1178.3,833.267,1216.93,-1241.09,577.088,1217.95,-1291.28,417.236,1177.69,-1348.49,166.835,1134.63,-1408.87,226.013,1166.52,-1297.65,129.009
35,0,957.959,-867.789,1733.8,1105.04,-898.788,1765.24,956.34,-1008.39,1711.76,1089.61,-1024.17,1718.38,1053.69,-1081.02,1559.2,1073.11,-1190.09,1309.26,1061.02,-931.258,1461.31,1074.91,-911.013,1335.21,1153.1,-1149.82,1486.64,912.765,-1023.67,1514.33,808.161,-1145.68,1319.54,817.489,-1211.39,1169.35,765.302,-1187.88,1081.93,780.212,-1122.17,905.145,749.878,-1180.52,941.033,738.741,-1157.9,830.781,1246.02,-1002.48,1543.87,1358.17,-1015.83,1328.78,1356.59,-1048.34,1158.37,,,,1270.24,-824.184,1022.66,1317.41,-886.379,983.366,1294.21,-787.367,920.817,958.357,-998.822,1047.79,1263.3,-1084.78,1016.95,1011.7,-1224.12,1129.18,1087.69,-1239,1141.86,941.264,-942.542,802.699,990.881,-840.214,538.741,996.113,-809.057,386.946,1029.47,-749.138,159.93,1061.74,-838.182,121.738,1062.18,-664.481,169.055,1265.7,-1171.79,831.727,1217.16,-1236.67,576.1,1218.09,-1288.4,416.83,1177.7,-1347.65,166.888,1134.26,-1407.3,226.205,1166.61,-1297.16,128.737
36,0,956.315,-857.449,1730.52,1103.3,-887.501,1762.45,955.312,-998.147,1709.17,1088.64,-1013.13,1716.14,1053.3,-1070.85,1556.88,1073.77,-1180.67,1307.46,1060.32,-921.385,1458.7,1074.6,-901.616,1332.57,1153.22,-1139.57,1485.04,912.236,-1014.16,1511.56,808.517,-1137.42,1317.24,818.151,-1203.59,1167.21,765.796,-1180.86,1079.89,780.234,-1115.92,902.694,750.368,-1174.33,939.003,739.124,-1152.31,828.555,1245.32,-991.555,1542.02,1358.47,-1005.11,1327.54,1357.86,-1038.23,1157.17,,,,1270.12,-815.075,1020.9,1317.95,-876.681,981.743,1293.93,-778.247,918.794,959.294,-989.754,1046.21,1264.04,-1076.68,1014.91,1012.36,-1215.26,1127.39,1088.24,-1230.13,1140.17,941.647,-932.835,801.518,991.099,-830.211,537.655,996.099,-798.552,386.059,1029.24,-737.618,159.119,1061.71,-826.459,120.706,1061.81,-652.871,168.516,1266.16,-1164.8,830.145,1217.52,-1231.78,574.999,1218.11,-1285.2,416.244,1177.63,-1346.76,166.914,1134.02,-1406.04,227.051,1166.6,-1296.62,128.403
37,0,954.319,-847.007,1727.34,1101.52,-876.095,1759.77,954.206,-987.72,1706.56,1087.63,-1001.97,1713.84,1052.82,-1060.4,1554.39,1074.37,-1170.94,1305.49,1059.63,-911.279,1456.01,1074.29,-891.873,1329.89,1153.25,-1129.07,1483.25,911.662,-1004.46,1508.75,808.872,-1128.87,1314.79,818.711,-1195.38,1164.98,766.218,-1173.25,1077.56,780.267,-1108.88,900.157,750.726,-1167.36,936.723,739.438,-1145.86,826.094,1244.52,-980.514,1540.15,1358.7,-994.274,1326.33,1359.13,-1027.91,1155.94,,,,1270.07,-805.78,1019.01,1318.42,-867.099,980.063,1293.81,-769.01,916.928,960.228,-980.344,1044.63,1264.82,-1068.39,1012.83,1012.93,-1206.06,1125.55,1088.74,-1220.92,1138.37,942.098,-922.699,800.312,991.375,-820.213,536.398,996.009,-788.479,384.962,1028.92,-727.101,157.942,1061.66,-815.813,119.563,1061.15,-642.172,167.464,1266.62,-1157.66,828.499,1217.82,-1226.58,573.804,1218.05,-1281.99,415.832,1177.24,-1346.14,166.713,1133.68,-1404.25,227.643,1166.57,-1296.14,128.071
38,0,952.434,-836.515,1724.04,1099.68,-864.583,1756.95,953.05,-977.242,1703.87,1086.53,-990.667,1711.52,1052.2,-1049.88,1551.92,1074.97,-1161.02,1303.55,1058.82,-900.968,1453.23,1073.98,-882.042,1327.14,1153.19,-1118.37,1481.44,911.078,-994.512,1505.9,809.091,-1119.98,1312.22,819.191,-1186.85,1162.66,766.57,-1165.15,1075.15,780.196,-1101.24,897.536,750.988,-1159.66,934.316,739.829,-1138.69,823.628,1243.71,-969.33,1538.27,1358.88,-983.152,1325.09,1360.36,-1017.49,1154.82,,,,1270.24,-796.386,1016.89,1319.1,-857.412,978.339,1293.85,-759.731,914.723,961.239,-970.709,1042.92,1265.59,-1059.76,1010.76,1013.42,-1196.62,1123.63,1089.11,-1211.59,1136.51,942.581,-912.321,799.106,991.501,-810.072,535.089,995.793,-778.898,383.52,1028.36,-717.793,156.455,1061.66,-806.375,118.208,1060.21,-632.646,165.654,1266.95,-1149.98,826.673,1218.11,-1221.19,572.742,1218.01,-1278.65,415.516,1177.26,-1345.18,167.045,1133.34,-1402.48,228.511,1166.57,-1295.74,127.796
39,0,950.554,-825.69,1720.8,1097.81,-852.98,1754.21,951.867,-966.562,1701.11,1085.37,-979.317,1709.1,1051.54,-1039.12,1549.24,1075.46,-1150.76,1301.41,1058.01,-890.431,1450.52,1073.57,-871.947,1324.34,1153.03,-1107.51,1479.59,910.424,-984.259,1503.03,809.316,-1110.77,1309.61,819.589,-1177.83,1160.17,766.82,-1156.56,1072.61,780.359,-1092.85,894.928,751.236,-1151.37,931.787,740.152,-1130.65,820.985,1242.79,-957.891,1536.34,1359,-971.896,1323.85,1361.61,-1006.95,1153.72,,,,1270.46,-786.849,1014.65,1319.76,-847.628,976.619,1294.11,-750.324,912.556,962.244,-960.707,1041.22,1266.17,-1050.78,1008.46,1013.85,-1186.96,1121.61,1089.54,-1201.92,1134.52,943.046,-901.558,797.854,991.721,-800.156,533.773,995.551,-769.861,381.917,1027.81,-709.82,154.419,1061.84,-798.232,116.634,1059.11,-624.387,163.047,1267.22,-1141.8,824.939,1218.16,-1215.48,571.522,1217.92,-1275.16,415.191,1177.48,-1344.05,167.603,1132.88,-1400.61,229.617,1166.57,-1295.4,127.565
40,0,948.415,-814.87,1717.68,1095.83,-841.365,1751.49,950.615,-955.668,1698.26,1084.16,-967.944,1706.66,1050.79,-1028.11,1546.57,1075.88,-1140.39,1299.41,1057.19,-879.717,1447.67,1073.21,-861.604,1321.61,1152.84,-1096.4,1477.73,909.707,-973.829,1500.07,809.369,-1101.25,1306.92,819.815,-1168.42,1157.49,766.943,-1147.37,1069.88,780.473,-1083.78,892.222,751.428,-1142.4,929.113,740.503,-1121.79,818.217,1241.77,-946.254,1534.42,1359.07,-960.597,1322.64,1362.83,-996.202,1152.64,,,,1270.95,-777.185,1012.34,1320.92,-837.66,974.938,1294.73,-740.928,910.248,963.294,-950.344,1039.41,1266.59,-1041.58,1006.29,1014.25,-1176.92,1119.51,1089.78,-1192.02,1132.46,943.546,-890.47,796.432,991.776,-789.613,532.183,995.376,-761.274,380.012,1027.28,-703.394,152.013,1062.13,-791.8,114.977,1057.96,-617.579,159.732,1267.2,-1133.08,823.11,1218.33,-1209.3,570.349,1217.77,-1271.35,414.923,1177.61,-1343.36,168.096,1132.31,-1398.62,231.068,1166.67,-1295.37,127.493
41,0,946.359,-803.893,1714.63,1093.84,-829.656,1748.82,949.265,-944.652,1695.41,1082.83,-956.317,1704.13,1050.06,-1016.87,1543.88,1076.2,-1129.66,1297.28,1056.3,-868.743,1444.94,1072.86,-851.007,1318.83,1152.54,-1085.06,1475.78,908.955,-963.143,1497.13,809.388,-1091.24,1304.11,819.802,-1158.55,1154.66,766.958,-1137.6,1067.03,780.501,-1074.05,889.41,751.581,-1132.67,926.245,740.774,-1112.12,815.359,1240.67,-934.432,1532.46,1359.02,-948.924,1321.31,1364.01,-985.395,1151.58,,,,1271.62,-767.349,1010.05,1321.89,-827.894,973.066,1295.5,-731.48,907.747,964.206,-939.558,1037.69,1266.81,-1031.94,1003.96,1014.6,-1166.67,1117.5,1090.06,-1181.81,1130.4,944.014,-879.184,795.013,991.92,-779.311,530.466,995.316,-753.21,377.847,1026.94,-698.534,149.078,1062.48,-787.187,113.335,1056.99,-612.432,155.599,1267.16,-1123.92,821.274,1218.45,-1202.67,569.203,1217.49,-1267.23,414.768,1177.77,-1342.79,168.83,1131.82,-1396.69,232.605,1166.97,-1295.45,127.562
