,,Daunel:LFHD,,,Daunel:RFHD,,,Daunel:LBHD,,,Daunel:RBHD,,,Daunel:LFHD,,,Daunel:LFHD,,,Daunel:LFHD,,,Daunel:LFHD,,,Daunel:LFHD,,,Daunel:LFHD,,,Daunel:LFHD,,,Daunel:LFHD,,,Daunel:LFHD,,,Daunel:LFHD,,,Daunel:LFHD,,,Daunel:LFHD,,,Daunel:LFHD,,,Daunel:LFHD,,,Daunel:LFHD,,,Daunel:LFHD,,,Daunel:LFHD,,,Daunel:LFHD,,,Daunel:LFHD,,,Daunel:LFHD,,,Daunel:LFHD,,,Daunel:LFHD,,,Daunel:LFHD,,,Daunel:LFHD,,,Daunel:LFHD,,,Daunel:LFHD,,,Daunel:LFHD,,,Daunel:LFHD,,,Daunel:LFHD,,,Daunel:LFHD,,,Daunel:LFHD,,,Daunel:LFHD,,,Daunel:LFHD,,,Daunel:LFHD,,,Daunel:LFHD,,
Frame,Sub Frame, X, Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
20,0,999.358,-942.685,1743.9,1147.29,-973.906,1770.41,997.219,-1083.08,1720.21,1130.59,-1098.37,1722.35,1087.97,-1155.27,1561.34,1112.19,-1252.32,1305.66,1097,-1002.1,1468.48,1110.33,-975.409,1343.69,1185.54,-1221.41,1484.76,947.499,-1097.68,1517.1,847.569,-1202.27,1306.11,861,-1249.4,1146.95,811.508,-1211.13,1063.08,832.144,-1113.7,901.427,801.636,-1178.26,925.529,794.557,-1137.77,821.241,1281.06,-1078.96,1546.88,1399.04,-1121.78,1340.13,1398.08,-1180.48,1182.29,,,,1394.02,-996.899,979.549,1428.8,-1076.58,970.649,1439.74,-999.254,878.866,990.967,-1052.88,1049.2,1301.56,-1119.5,1014.93,1059.5,-1279.19,1123.83,1137.15,-1289,1134.78,966.235,-1000.03,801.846,999.76,-899.596,536.097,998.794,-862.218,386.597,1022.89,-788.69,161.76,1063.45,-873.343,121.065,1048.86,-700.043,171.549,1306.9,-1198.83,826.382,1259.15,-1261.8,569.108,1259.77,-1317.34,410.322,1220.99,-1387.74,165.013,1181.82,-1449.97,222.585,1203.91,-1336.46,128.785
21,0,997.286,-932.85,1741.27,1145.18,-963.686,1768.18,995.501,-1073.34,1717.85,1128.88,-1088.63,1720.52,1086.62,-1145.63,1559.38,1111.61,-1243.54,1304.15,1095.81,-992.67,1466.14,1109.65,-966.295,1341.42,1184.56,-1211.92,1483.4,946.268,-1088.06,1514.64,846.791,-1193.14,1303.79,860.233,-1240.6,1144.68,810.733,-1202.6,1060.82,831.709,-1105.44,898.986,801.101,-1169.92,923.177,794.2,-1129.6,818.758,1279.67,-1069.09,1545.49,1398.47,-1111.92,1339.26,1398.38,-1170.93,1181.33,,,,1393.38,-986.575,979.271,1428.55,-1066.08,969.963,1439.04,-988.311,878.541,991.184,-1044.13,1047.68,1301.46,-1111.95,1013.25,1059.05,-1270.82,1122.18,1136.45,-1280.84,1133.23,966.143,-990.227,800.648,999.785,-889.564,534.952,998.7,-853.76,385.277,1022.66,-782.246,159.81,1063.1,-867.178,119.619,1048.6,-693.587,168.951,1306.69,-1192.1,825.063,1259.18,-1256.43,568.225,1259.63,-1314.04,410.112,1220.73,-1387.05,165.364,1180.97,-1448.1,223.752,1203.81,-1336.1,128.728
22,0,995.044,-922.897,1738.68,1143.01,-953.414,1765.96,993.673,-1063.46,1715.51,1127.1,-1078.32,1718.4,1085.21,-1135.81,1557.41,1110.95,-1234.55,1302.55,1094.61,-983.045,1463.9,1108.85,-957.139,1339.07,1183.53,-1202.23,1481.99,944.967,-1078.38,1512.18,845.902,-1183.92,1301.39,859.346,-1231.66,1142.4,810.053,-1193.62,1058.33,831.229,-1096.59,896.393,800.498,-1161.09,920.642,793.757,-1120.88,816.169,1278.2,-1059.02,1544.03,1397.88,-1101.91,1338.41,1398.67,-1161.03,1180.4,,,,1392.65,-975.899,978.899,1428.36,-1055.4,969.366,1438.35,-977.303,878.104,991.309,-1035.18,1046.08,1301.64,-1104.66,1011.68,1058.48,-1262.12,1120.35,1135.67,-1272.31,1131.67,966.282,-980.443,799.347,999.828,-879.533,533.69,998.627,-845.623,383.796,1022.47,-776.861,157.499,1062.81,-862.249,118.171,1048.5,-688.169,165.625,1306.81,-1185.05,823.871,1259.13,-1250.69,567.1,1259.5,-1310.36,409.845,1220.79,-1386.23,166.035,1180.42,-1446.53,225.349,1203.75,-1335.88,128.768
23,0,992.931,-912.714,1735.95,1140.74,-942.925,1763.79,991.69,-1053.41,1713.07,1125.17,-1067.91,1716.28,1083.69,-1125.89,1555.39,1110.2,-1225.26,1300.85,1093.27,-973.29,1461.57,1107.96,-947.709,1336.77,1182.33,-1192.46,1480.61,943.587,-1068.6,1509.7,844.854,-1174.46,1298.96,858.332,-1222.31,1139.91,809.115,-1184.23,1055.78,830.59,-1087.33,893.894,799.877,-1151.74,918.098,793.313,-1111.62,813.587,1276.62,-1048.84,1542.57,1397.26,-1091.66,1337.6,1399,-1150.99,1179.56,,,,1392.06,-965.329,978.496,1428.21,-1044.54,968.82,1437.78,-966.086,877.761,991.344,-1026.03,1044.41,1301.41,-1096.43,1010,1057.84,-1253.29,1118.59,1134.9,-1263.45,1129.95,965.93,-969.856,798.09,999.845,-869.433,532.468,998.567,-837.851,382.084,1022.44,-772.524,154.83,1062.78,-858.408,116.652,1048.42,-683.78,161.754,1306.53,-1177.34,822.436,1259.18,-1244.63,566.068,1259.45,-1306.4,409.533,1220.57,-1385.72,166.434,1180.09,-1444.51,226.717,1203.86,-1335.66,128.882
24,0,990.379,-902.585,1733.34,1138.3,-932.294,1761.58,989.619,-1043.26,1710.73,1123.17,-1057.5,1714.34,1082.12,-1115.85,1553.37,1109.36,-1215.86,1299.24,1091.88,-963.358,1459.34,1106.93,-938.116,1334.47,1181.08,-1182.45,1479.16,942.112,-1058.73,1507.23,843.697,-1164.75,1296.37,857.203,-1212.72,1137.4,808.164,-1174.6,1053.22,829.99,-1077.66,891.395,799.188,-1142.05,915.467,792.77,-1101.84,811.008,1274.97,-1038.55,1541.17,1396.52,-1081.2,1336.83,1399.23,-1140.79,1178.66,,,,1391.46,-954.584,978.129,1428.03,-1033.5,968.164,1437.05,-954.884,877.375,991.32,-1016.63,1042.66,1301.14,-1087.95,1008.29,1057.19,-1243.86,1116.67,1134.07,-1254.31,1128.21,965.912,-959.503,796.609,999.933,-859.417,531.124,998.852,-830.724,380.23,1022.65,-769.371,152.023,1063.1,-855.681,115.091,1048.45,-680.485,157.503,1306.46,-1169.33,820.981,1259.34,-1238.18,564.934,1259.45,-1302.18,409.201,1220.77,-1384.69,167.167,1180.17,-1442.94,228.699,1204.1,-1335.38,129.159
25,0,987.906,-892.284,1730.76,1135.79,-921.599,1759.49,987.481,-1032.93,1708.32,1120.99,-1047.06,1712.46,1080.39,-1105.71,1551.43,1108.53,-1206.13,1297.54,1090.34,-953.287,1457.13,1105.84,-928.374,1332.21,1179.77,-1172.29,1477.7,940.548,-1048.67,1504.74,842.466,-1154.84,1293.78,855.952,-1202.81,1134.76,807.114,-1164.6,1050.55,829.309,-1067.42,888.889,798.323,-1131.82,912.842,792.223,-1091.49,808.384,1273.17,-1028.13,1539.75,1395.69,-1070.58,1336.07,1399.54,-1130.29,1177.91,,,,1390.82,-943.788,977.691,1427.93,-1022.31,967.615,1436.62,-943.402,877.091,991.222,-1006.87,1040.86,1300.8,-1079.03,1006.52,1056.44,-1234.24,1114.78,1133.18,-1244.83,1126.53,965.561,-948.812,795.115,1000.27,-849.519,529.829,999.109,-823.854,378.183,1023.11,-767.385,148.897,1063.71,-854.391,113.888,1048.73,-678.453,152.834,1306.26,-1160.89,819.503,1259.37,-1231.43,563.757,1259.54,-1297.63,409.028,1221.13,-1383.39,168.128,1180.44,-1441.03,230.688,1204.35,-1334.94,129.587
26,0,985.285,-881.82,1728.18,1133.16,-910.782,1757.43,985.232,-1022.49,1706,1118.81,-1036.21,1710.57,1078.6,-1095.33,1549.44,1107.53,-1196.14,1295.87,1088.69,-943.009,1454.97,1104.69,-918.296,1330.1,1178.24,-1162.01,1476.27,938.893,-1038.51,1502.25,841.145,-1144.75,1291.16,854.629,-1192.65,1132.11,805.983,-1154.15,1047.82,828.554,-1056.76,886.35,797.5,-1121.14,910.173,791.606,-1080.64,805.848,1271.29,-1017.59,1538.41,1394.81,-1059.82,1335.46,1399.73,-1119.72,1177.17,,,,1390.34,-932.611,977.422,1427.95,-1010.93,967.146,1436.33,-931.696,876.875,991.033,-996.913,1039.04,1300.32,-1069.65,1004.86,1055.68,-1224.41,1113.08,1132.36,-1235.06,1124.81,964.878,-937.748,793.618,1000.33,-839.633,528.079,999.484,-817.564,375.949,1023.83,-766.33,145.716,1064.65,-853.868,112.12,1049.28,-677.352,147.867,1305.93,-1152.13,818.11,1259.47,-1224.36,562.913,1259.59,-1292.89,408.975,1221.54,-1382.27,169.277,1180.74,-1438.61,232.713,1204.66,-1334.4,130.15
27,0,982.553,-871.156,1725.71,1130.42,-899.749,1755.59,982.974,-1011.83,1703.82,1116.52,-1025.37,1708.8,1076.71,-1084.8,1547.56,1106.52,-1185.9,1294.18,1087,-932.519,1453.05,1103.43,-908.013,1328.15,1176.67,-1151.51,1474.83,937.13,-1028.2,1499.84,839.699,-1134.44,1288.53,853.212,-1182.16,1129.43,804.736,-1143.37,1045.1,827.735,-1045.63,883.952,796.596,-1110.07,907.596,791.016,-1069.41,803.314,1269.34,-1006.93,1537.14,1393.84,-1049.04,1334.91,1399.88,-1108.87,1176.56,,,,1389.88,-921.38,977.2,1427.86,-999.603,966.833,1436.12,-920.077,876.652,990.626,-986.528,1037.18,1299.83,-1059.95,1003.32,1054.84,-1214.29,1111.37,1131.56,-1224.88,1123.18,964.268,-926.983,791.845,1000.66,-830.171,526.361,1000.11,-811.703,373.752,1024.69,-765.587,142.635,1065.51,-854.107,110.253,1050.18,-676.534,142.785,1305.63,-1143.12,816.851,1259.54,-1216.95,562.004,1259.72,-1287.74,409.07,1221.99,-1380.85,170.888,1181.01,-1436.3,235.386,1204.98,-1333.72,130.872
28,0,979.749,-860.419,1723.49,1127.66,-888.602,1753.88,980.52,-1001.12,1701.85,1114.09,-1014.31,1707.26,1074.73,-1074.12,1545.91,1105.41,-1175.33,1292.64,1085.22,-921.836,1451.27,1102.06,-897.469,1326.31,1174.96,-1140.92,1473.6,935.225,-1017.68,1497.6,838.198,-1123.86,1285.95,851.808,-1171.22,1126.7,803.554,-1132.21,1042.45,826.953,-1034.08,881.649,795.731,-1098.63,904.982,790.184,-1057.48,800.85,1267.31,-996.137,1536.01,1392.73,-1038.1,1334.49,1399.91,-1097.87,1176.08,,,,1389.46,-910.184,976.957,1427.86,-988.198,966.607,1435.81,-908.641,876.725,990.089,-975.894,1035.35,1299.2,-1049.92,1001.74,1054.02,-1203.88,1109.83,1130.78,-1214.51,1121.8,963.702,-916.532,789.927,1000.93,-820.895,524.8,1000.72,-806.002,371.901,1025.34,-764.153,140.397,1065.95,-853.968,109.441,1051.26,-675.16,138.138,1305.29,-1133.89,815.811,1259.61,-1209.08,561.285,1259.79,-1282.36,409.365,1222.53,-1379.36,172.792,1181.27,-1433.39,238.162,1205.2,-1332.97,131.778
29,0,976.95,-849.508,1721.45,1124.81,-877.265,1752.42,977.988,-990.122,1700.08,1111.62,-1003.05,1705.92,1072.62,-1063.25,1544.39,1104.23,-1164.61,1291.35,1083.27,-910.975,1449.68,1100.58,-886.774,1324.74,1173.17,-1130.1,1472.52,933.266,-1007.03,1495.5,836.68,-1113.1,1283.49,850.383,-1159.91,1124.07,802.346,-1120.72,1039.84,826.013,-1022.16,879.385,794.686,-1086.64,902.486,789.408,-1045.23,798.511,1265.19,-985.253,1535.08,1391.46,-1027.05,1334.18,1399.71,-1086.79,1175.82,,,,1389.12,-898.868,976.93,1428.01,-976.631,966.489,1435.88,-896.918,876.76,989.297,-965.012,1033.71,1298.41,-1039.55,1000.47,1053.27,-1193.27,1108.52,1129.97,-1203.9,1120.53,963.058,-906.254,788.038,1001.02,-811.403,523.494,1001.23,-799.496,371.001,1025.88,-761.097,138.881,1065.9,-852.174,110.24,1052.34,-672.292,134.138,1304.79,-1124.14,814.78,1259.55,-1200.66,560.578,1259.93,-1276.36,409.799,1222.97,-1377.6,174.61,1181.53,-1430.49,241.269,1205.58,-1332.06,132.895
30,0,973.938,-838.284,1719.95,1121.81,-865.758,1751.19,975.395,-978.983,1698.73,1109.01,-991.383,1704.77,1070.51,-1051.95,1543.07,1103.13,-1153.82,1290.46,1081.21,-899.858,1448.42,1099.04,-875.769,1323.43,1171.22,-1119.03,1471.75,931.179,-996.158,1493.64,835.143,-1101.94,1281.08,848.93,-1148.29,1121.57,801.113,-1108.77,1037.36,825.13,-1009.81,877.321,793.697,-1074.37,900.138,788.556,-1032.63,796.332,1263.03,-974.11,1534.34,1390.1,-1015.82,1334.15,1399.34,-1075.47,1175.67,,,,1388.88,-887.503,976.916,1428.02,-965.107,966.57,1436,-885.398,877.103,988.259,-954.012,1032.32,1297.43,-1028.83,999.388,1052.6,-1182.46,1107.51,1129.44,-1193.08,1119.61,962.415,-896.123,786.254,1001.22,-801.232,523.348,1001.74,-791.258,370.939,1026.38,-757.586,137.806,1065.9,-849.577,111.887,1053.48,-668.95,130.971,1304.15,-1113.91,813.876,1259.46,-1191.59,559.95,1259.93,-1269.74,410.387,1224.03,-1375.08,177.511,1182.07,-1427.23,244.984,1206.03,-1330.72,134.469
31,0,971.02,-826.999,1718.61,1118.79,-854.022,1750.36,972.68,-967.535,1697.64,1106.28,-980.08,1704.21,1068.22,-1040.55,1542.19,1102.05,-1142.66,1289.78,1079.15,-888.532,1447.51,1097.32,-864.601,1322.46,1169.29,-1107.71,1471.25,929.041,-985.045,1492.06,833.568,-1090.5,1278.9,847.578,-1136.14,1119.23,799.896,-1096.51,1035.12,824.138,-997.082,875.355,792.729,-1061.71,897.977,787.59,-1019.57,794.382,1260.76,-962.678,1533.9,1388.58,-1004.58,1334.44,1398.77,-1064.15,1175.95,,,,1388.68,-876.112,977.197,1428.24,-953.718,967.011,1436.24,-873.777,877.486,986.971,-942.945,1031.44,1296.38,-1017.61,998.334,1052.08,-1171.58,1106.91,1129,-1182.12,1119.03,961.465,-886.045,784.945,1001.58,-790.029,523.564,1002.24,-782.2,370.774,1027.05,-754.432,136.981,1065.87,-847.085,113.346,1054.95,-666.341,128.456,1303.34,-1103.15,813.136,1259.18,-1181.71,559.352,1259.99,-1262.5,411.171,1224.68,-1372.68,180.132,1182.77,-1423.53,249.224,1206.57,-1329.12,136.223
32,0,967.96,-815.431,1717.46,1115.71,-842.104,1749.63,969.944,-956.026,1696.76,1103.57,-968.287,1703.67,1065.97,-1028.95,1541.51,1101.02,-1131.31,1289.42,1077,-877.074,1446.76,1095.51,-853.153,1321.76,1167.34,-1096.12,1471.01,926.853,-973.739,1490.79,831.949,-1078.75,1276.98,846.255,-1123.73,1117.17,798.797,-1083.86,1033.26,823.13,-983.982,873.697,791.681,-1048.65,896.155,786.692,-1006.36,792.692,1258.38,-950.936,1533.75,1386.94,-993.079,1335,1397.99,-1052.73,1176.54,,,,1388.6,-864.858,977.649,1428.2,-942.43,967.801,1436.64,-862.534,878.356,985.629,-931.871,1031.09,1295.32,-1006.25,997.747,1051.71,-1160.66,1106.55,1128.67,-1170.85,1118.67,960.479,-875.868,784.188,1001.96,-778.433,523.471,1002.78,-773.441,370.288,1027.94,-751.852,136.122,1065.92,-845.069,114.399,1056.58,-664.36,126.213,1302.52,-1091.88,812.538,1259.03,-1171.03,558.936,1260.08,-1254.56,412.201,1224.86,-1369.94,183.383,1183.56,-1419.21,253.83,1207.14,-1327.12,138.15
33,0,964.851,-803.77,1716.63,1112.63,-830.162,1749.11,967.091,-944.378,1696.07,1100.75,-956.19,1703.12,1063.59,-1017.24,1540.98,1099.95,-1119.79,1289.24,1074.67,-865.331,1446.3,1093.59,-841.392,1321.31,1165.35,-1084.2,1470.89,924.606,-962.29,1489.9,830.392,-1066.63,1275.31,845.064,-1110.87,1115.34,797.604,-1070.71,1031.51,822.18,-970.458,872.294,790.644,-1035.18,894.519,785.737,-992.48,791.228,1255.86,-938.965,1533.9,1385.09,-981.406,1335.92,1396.98,-1041.25,1177.6,,,,1388.57,-853.543,978.432,1428.19,-931.154,968.812,1437.16,-851.248,879.315,984.075,-920.598,1031.38,1294.06,-994.196,997.379,1051.36,-1149.53,1106.34,1128.36,-1159.44,1118.54,959.829,-865.382,783.974,1002.36,-767.145,522.903,1003.77,-765.59,369.494,1028.75,-749.884,135.28,1066.06,-843.715,115.118,1058.19,-662.888,124.058,1301.68,-1080.2,812.077,1258.9,-1159.43,558.488,1260.14,-1246.03,413.31,1225.81,-1366.33,187.552,1184.28,-1414.3,259.063,1207.76,-1324.72,140.63
34,0,961.685,-792.013,1716.1,1109.47,-818.116,1748.89,964.296,-932.627,1695.58,1097.98,-944.362,1703.06,1061.16,-1005.41,1540.77,1098.81,-1107.99,1289.2,1072.26,-853.439,1446.13,1091.47,-829.497,1321.18,1163.25,-1072.2,1471.15,922.338,-950.744,1489.33,828.722,-1054.28,1273.9,843.74,-1097.78,1113.84,796.505,-1057.32,1030.12,821.185,-956.537,871.192,789.707,-1021.4,893.225,784.728,-978.353,790.028,1253.27,-926.719,1534.23,1383.24,-969.558,1337.11,1395.81,-1029.76,1178.98,,,,1388.54,-842.467,979.372,1428.18,-920.008,970.108,1437.73,-840.309,880.65,982.43,-909.56,1031.55,1292.7,-981.853,997.296,1050.95,-1138.41,1106.39,1128.02,-1147.73,1118.53,959.461,-854.502,784.278,1002.84,-757.051,522.266,1004.45,-758.257,368.669,1029.29,-748.037,134.266,1065.67,-842.664,115.537,1059.56,-661.694,121.973,1300.87,-1067.9,811.808,1258.79,-1146.93,558.068,1260.27,-1236.7,414.665,1226.97,-1361.39,193.105,1184.69,-1408.49,264.826,1208.49,-1321.79,143.221
35,0,958.498,-780.159,1715.91,1106.27,-805.964,1748.95,961.47,-920.714,1695.39,1095.18,-932.238,1703.15,1058.74,-993.504,1540.91,1097.54,-1096.08,1289.41,1069.72,-841.513,1446.15,1089.19,-817.418,1321.34,1161.08,-1059.91,1471.48,919.916,-939.059,1489.06,827.071,-1041.66,1272.7,842.547,-1084.28,1112.48,795.266,-1043.52,1028.84,820.247,-942.289,870.318,788.649,-1007.13,892.128,783.791,-963.733,789.146,1250.55,-914.324,1534.87,1381.32,-957.571,1338.48,1394.54,-1018.31,1180.73,,,,1388.58,-831.286,980.585,1428.17,-908.853,971.599,1438.4,-829.239,882.15,980.486,-897.892,1032.41,1291.19,-969.064,997.445,1050.51,-1126.97,1106.48,1127.57,-1135.93,1118.7,959.252,-843.305,784.821,1002.84,-748.192,521.276,1004.77,-752.233,367.741,1029.48,-746.287,133.133,1065.09,-841.489,116.283,1060.28,-660.302,119.725,1300.04,-1054.86,811.492,1258.57,-1133.1,557.574,1260.38,-1226.29,416.085,1227.51,-1357.08,197.439,1184.87,-1401.82,271.364,1209.1,-1318.52,146.106
36,0,955.391,-768.116,1715.89,1103.13,-793.644,1749.28,958.553,-908.77,1695.55,1092.28,-920.026,1703.51,1056.25,-981.513,1541.23,1096.22,-1084.04,1289.79,1067.17,-829.391,1446.55,1086.8,-805.154,1321.76,1158.88,-1047.8,1472.17,917.427,-927.276,1489,825.296,-1028.82,1271.68,841.301,-1070.49,1111.32,794.118,-1029.53,1027.84,819.288,-927.659,869.792,787.669,-992.524,891.285,782.94,-948.767,788.457,1247.8,-901.903,1535.72,1379.35,-945.37,1340.11,1393.22,-1006.83,1182.55,,,,1388.68,-820.262,982.011,1428.24,-898.085,973.436,1439.11,-818.511,883.803,978.534,-886.125,1033.23,1289.53,-955.977,997.747,1050.04,-1115.5,1106.86,1127.1,-1123.77,1118.82,958.949,-832.347,785.228,1002.57,-740.496,519.917,1004.59,-746.738,366.71,1029.35,-744.561,132.021,1064.54,-840.307,116.766,1060.18,-658.953,117.469,1299.16,-1041.34,811.234,1258.54,-1117.77,556.921,1260.68,-1214.32,417.715,1227.74,-1351.87,202.382,1184.98,-1394.14,278.588,1209.77,-1314.56,149.179
37,0,952.282,-756.048,1716.25,1099.99,-781.352,1749.88,955.639,-896.658,1696.01,1089.36,-907.754,1704.2,1053.71,-969.443,1541.72,1094.79,-1071.76,1290.34,1064.52,-817.302,1447.17,1084.39,-792.878,1322.5,1156.63,-1035.51,1472.9,914.907,-915.416,1489.29,823.384,-1015.84,1270.95,839.935,-1056.6,1110.39,792.937,-1015.29,1027.08,818.427,-912.654,869.479,786.698,-977.532,890.612,782.134,-933.448,788.029,1245.06,-889.488,1536.77,1377.45,-933.231,1342,1391.88,-995.337,1184.67,,,,1388.7,-809.286,983.461,1428.07,-887.318,975.416,1439.81,-807.943,885.668,976.668,-874.099,1034.01,1287.7,-942.703,998.253,1049.35,-1103.65,1107.36,1126.41,-1111.52,1119.05,958.554,-821.958,785.185,1002.11,-733.161,518.892,1004.26,-741.221,365.479,1028.98,-742.735,130.791,1064.32,-838.712,117.366,1059.29,-657.492,115.148,1298.24,-1027.02,810.886,1258.46,-1100.56,555.849,1261.07,-1200.87,419.053,1228.62,-1345.02,208.377,1185.15,-1385.09,286.641,1210.44,-1310.09,152.438
38,0,949.209,-743.859,1716.85,1096.87,-768.976,1750.68,952.685,-884.507,1696.82,1086.48,-895.4,1705.19,1051.17,-957.406,1542.46,1093.26,-1059.53,1291.13,1061.9,-805.155,1448.13,1081.89,-780.489,1323.53,1154.36,-1023.28,1473.85,912.415,-903.563,1489.83,821.454,-1002.72,1270.46,838.531,-1042.51,1109.8,791.68,-1000.64,1026.5,817.552,-897.37,869.497,785.779,-962.327,890.269,781.462,-917.806,787.815,1242.35,-877.129,1538.11,1375.55,-921.018,1344.1,1390.59,-983.816,1187.03,,,,1388.84,-798.445,985.064,1428.03,-876.54,977.393,1440.4,-797.718,887.609,974.895,-861.805,1034.68,1285.8,-929.232,998.901,1048.6,-1091.51,1108.04,1125.69,-1098.98,1119.31,957.97,-812.411,784.555,1001.5,-726.218,517.534,1003.95,-735.924,364.132,1028.65,-741.199,129.755,1064.18,-837.162,117.898,1057.9,-656.299,112.832,1296.94,-1011.91,810.443,1258.82,-1081.46,554.495,1261.57,-1185.44,420.611,1229.37,-1336.57,215.158,1185.67,-1374.4,295.627,1210.85,-1304.05,156.399
39,0,946.122,-731.639,1717.6,1093.77,-756.538,1751.74,949.839,-872.326,1697.82,1083.55,-883.048,1706.39,1048.72,-945.432,1543.4,1091.65,-1047.17,1291.97,1059.36,-792.966,1449.39,1079.49,-768.103,1324.81,1152.04,-1011,1474.93,909.987,-891.708,1490.64,819.41,-989.449,1270.18,837.043,-1028.11,1109.28,790.362,-985.834,1026.23,816.793,-881.717,869.811,784.863,-946.761,890.184,780.821,-901.616,787.987,1239.71,-864.818,1539.6,1373.64,-908.923,1346.4,1389.3,-972.288,1189.63,,,,1388.8,-787.715,986.761,1427.9,-865.949,979.65,1441.03,-787.362,889.611,973.102,-849.328,1035.02,1283.61,-915.412,999.73,1047.76,-1078.95,1108.93,1124.81,-1086.36,1119.68,957.234,-803.435,783.503,1000.94,-719.325,516.071,1003.82,-730.929,362.933,1028.63,-739.728,128.868,1064.02,-835.999,118.339,1057.18,-655.302,111.237,1295.84,-996.058,809.993,1259.78,-1060.42,552.88,1262.41,-1168.08,422.156,1229.87,-1327.03,222.329,1186.49,-1361.44,305.408,1211.56,-1297.41,160.494
40,0,943.103,-719.544,1718.54,1090.72,-744.103,1752.98,947.12,-860.214,1699.02,1080.87,-870.728,1707.86,1046.37,-933.531,1544.46,1089.97,-1034.81,1292.97,1056.97,-780.888,1450.77,1077.22,-755.649,1326.32,1149.74,-998.928,1476.17,907.621,-879.844,1491.59,817.386,-976.042,1270.15,835.372,-1013.6,1109.08,789.138,-970.68,1026.18,816.036,-865.738,870.459,783.971,-930.844,890.391,780.151,-884.988,788.48,1237.13,-852.704,1541.23,1371.73,-896.815,1348.76,1388,-960.76,1192.33,,,,1389.04,-777.234,988.652,1427.82,-855.471,982.073,1441.56,-777.299,891.67,971.233,-836.923,1034.98,1281.38,-901.92,1000.65,1046.54,-1066.48,1110.08,1123.78,-1073.69,1120.11,956.457,-794.594,782.271,1000.57,-712.469,514.659,1003.98,-725.958,361.616,1029.06,-738.548,128.309,1063.94,-835.132,118.654,1058.39,-654.571,110.686,1294.66,-979.431,809.491,1261.64,-1037.71,551.062,1263.54,-1148.62,423.503,1230.66,-1315.7,230.898,1187.52,-1346.09,316.039,1212.02,-1289.48,165.937
41,0,940.167,-707.623,1719.51,1087.71,-731.748,1754.27,944.452,-848.317,1700.28,1078.18,-858.463,1709.4,1044.08,-921.746,1545.55,1088.32,-1022.41,1293.96,1054.74,-768.782,1452.37,1075.13,-743.259,1327.97,1147.5,-986.834,1477.42,905.449,-867.986,1492.73,815.247,-962.542,1270.42,833.69,-998.951,1109.11,787.752,-955.277,1026.32,815.367,-849.43,871.423,783.028,-914.584,890.884,779.626,-868.056,789.231,1234.62,-840.745,1543.02,1369.81,-884.993,1351.17,1386.71,-949.432,1195.09,,,,1389.04,-766.775,990.533,1427.72,-845.021,984.603,1441.98,-767.4,893.878,969.24,-824.645,1034.72,1279.15,-888.591,1001.61,1045.16,-1053.95,1111.39,1122.57,-1061.12,1120.66,955.836,-785.732,781.185,1000.47,-705.779,513.304,1004.36,-721.08,360.478,1029.53,-737.563,127.948,1063.97,-834.255,118.822,1059.51,-653.946,110.194,1293.78,-962.133,809.046,1264.27,-1013.45,549.099,1265.22,-1127.8,425.174,1230.96,-1302.8,240.565,1188.42,-1328.5,327.154,1212.24,-1279.92,172.244
42,0,937.379,-695.807,1720.43,1084.78,-719.656,1755.59,942.006,-836.675,1701.62,1075.78,-846.462,1711.05,1041.9,-910.02,1546.7,1086.49,-1010.1,1295.04,1052.7,-756.788,1453.95,1073.24,-730.993,1329.74,1145.27,-974.843,1478.65,903.396,-856.053,1494.02,813.147,-948.972,1270.86,831.897,-984.26,1109.31,786.405,-939.791,1026.78,814.727,-832.813,872.707,782.137,-897.943,891.571,779.172,-850.635,790.338,1232.27,-828.998,1544.89,1367.97,-873.327,1353.66,1385.46,-938.172,1197.86,,,,1389.08,-756.346,992.596,1427.67,-834.676,987.16,1442.4,-757.548,896.02,967.101,-812.714,1034.77,1276.96,-875.314,1002.67,1043.67,-1041.65,1112.78,1121.26,-1048.64,1121.21,955.085,-776.862,780.734,1000.39,-699.392,512.011,1004.71,-716.685,359.478,1029.64,-736.824,127.528,1063.97,-833.48,119.015,1059.68,-653.589,109.698,1293.31,-944.079,808.732,1267.29,-988.401,547.357,1267.02,-1105.58,427.155,1230.81,-1287.49,250.438,1188.66,-1308.96,338.13,1212.22,-1268.41,179.733
